슬로우캘리 구로디지털단지점	도시락,컵밥>다이어트,샐러드	서울특별시 구로구 디지털로30길 31	1268958497	374828947
싱싱샐러드 구로점	음식점>도시락,컵밥>다이어트,샐러드	서울특별시 구로구 디지털로29길 38	1268929621	374844143
아탕	음식점>한식	서울특별시 마포구 성암로13길 14	1268965791	375773590
남파랑국밥 상암본점	한식>국밥	서울특별시 마포구 월드컵북로44길 81	1268933531	375777620
오복가정식	한식>백반,가정식	서울특별시 마포구 월드컵북로44길 68	1268941364	375775439
돈암고깃국	한식>국밥	서울특별시 마포구 월드컵북로54길 25	1268895010	375818577
넉넉한밥상	한식>백반,가정식	서울특별시 마포구 월드컵북로 402	1268890428	375802065
상암뚝배기	한식>순대,순댓국	서울특별시 마포구 월드컵북로 396	1268898190	375793419
정백선순대 상암점	음식점>한식	서울특별시 마포구 매봉산로2길 15	1268949488	375784845
용무있습니까 상암점	중식>중식당	서울특별시 마포구 성암로 267	1268909867	375810580
모범반점	중식>중식당	서울특별시 마포구 월드컵북로56길 19	1268881105	375821909
셰셰	중식>중식당	서울특별시 마포구 월드컵북로50길 14-6	1268939780	375770375
홍월이륙	중식>중식당	서울특별시 마포구 월드컵북로44길 35-3	1268953908	375762753
추천해꼬막짬뽕 상암dmc점	중식>중식당	서울특별시 마포구 매봉산로 75	1268929514	375785190
골목초밥	음식점>일식>초밥,롤	서울특별시 마포구 성암로15길 4	1268955550	375785833
오마카세 오사이초밥 상암점	음식점>일식>초밥,롤	서울특별시 마포구 월드컵북로44길 33	1268955198	375763069
한	음식점>일식>일식당	서울특별시 마포구 월드컵북로 352-6	1268931642	375771521
김영섭초밥	음식점>일식>초밥,롤	서울특별시 마포구 월드컵북로 352-18	1268933096	375776686
상암동 경양식당	음식점>일식>돈가스	서울특별시 마포구 월드컵북로54길 17	1268887125	375813068
우동키노야 상암점	음식점>일식>우동,소바	서울특별시 마포구 월드컵북로 402	1268889677	375802099
킷토	음식점>일식>돈가스	서울특별시 마포구 매봉산로2길 23	1268952444	375782071
마이클돈까스 본점	음식점>일식>돈가스	서울특별시 마포구 월드컵북로 381	1268896444	375783678
시카노이에 상암점	음식점>일식>일식당	서울특별시 마포구 성암로13길 16	1268965746	375772684
여우애 김밥 상암DMC점	음식점>분식	서울특별시 마포구 월드컵북로 396	1268898190	375793419
청담동마녀김밥 상암점	음식점>분식	서울특별시 마포구 월드컵북로54길 17	1268883497	375816340
오토김밥 상암점	음식점>분식	서울특별시 마포구 월드컵북로 434	1268859573	375816533
영미화김밥 상암점	분식>김밥	서울특별시 마포구 월드컵북로 381	1268899015	375779650
삼형제김밥 상암점	음식점>분식	서울특별시 마포구 월드컵북로 396	1268898190	375793418
상암동멸치국수	한식>국수	서울특별시 마포구 월드컵북로44길 24	1268959626	375762291
청하칼국수	한식>칼국수,만두	서울특별시 마포구 상암산로 76	1268923269	375789646
황가네칼국수	음식점>한식	서울특별시 마포구 매봉산로2길 45	1268959034	375773086
팬앤포	음식점>베트남음식	서울특별시 마포구 매봉산로 75	1268929514	375785190
빅포1982 상암점	음식점>베트남음식	서울특별시 마포구 매봉산로2안길 7	1268949767	375779391
상암쌀국수	음식점>베트남음식	서울특별시 마포구 월드컵북로 381	1268897954	375778498
일포베트남쌀국수	음식점>베트남음식	서울특별시 마포구 성암로13길 28	1268969321	375768186
고수한잎	음식점>아시아음식	서울특별시 마포구 성암로15길 12	1268956329	375781830
달리181 상암점	음식점>양식	서울특별시 마포구 월드컵북로54길 17	1268885633	375813386
우노네	음식점>양식	서울특별시 마포구 월드컵북로48길 33-7	1268951542	375775999
파스타공작소	이탈리아음식>스파게티,파스타전문	서울특별시 마포구 월드컵북로42가길 24	1268970162	375753805
매드포갈릭 상암MBC점	양식>이탈리아음식	서울특별시 마포구 성암로 255	1268916189	375798173
핀사로 상암	음식점>피자	서울특별시 마포구 월드컵북로 396	1268898190	375793419
그린하이 샐러드	도시락,컵밥>다이어트,샐러드	서울특별시 마포구 월드컵북로 396	1268898190	375793418
올라포케 상암DMC점	도시락,컵밥>다이어트,샐러드	서울특별시 마포구 월드컵북로 396	1268898190	375793419
보울레시피 상암점	도시락,컵밥>다이어트,샐러드	서울특별시 마포구 월드컵북로 402	1268889677	375802099
SLB샐러드 상암점	도시락,컵밥>다이어트,샐러드	서울특별시 마포구 월드컵북로54길 17	1268885277	375816107
Poke all day 포케&샐러드 상암점	도시락,컵밥>다이어트,샐러드	서울특별시 마포구 월드컵북로 396	1268898189	375793419
대물섬 종로점	음식점>한식	서울특별시 종로구 종로8길 21	1269840613	375691329
육석관	한식>육류,고기요리	서울특별시 종로구 삼일대로15길 16	1269866383	375689319
종각역 미술관 고기집 인사동점	한식>육류,고기요리	서울특별시 종로구 우정국로2길 37	1269852102	375696338
이복희해장 종로직영점	음식점>한식	서울특별시 종로구 삼일대로 385	1269873599	375689415
청진동장터순대국	한식>순대,순댓국	서울특별시 종로구 종로5길 40	1269804455	375720966
광화문24시감자탕	한식>감자탕	서울특별시 종로구 종로3길 42	1269794117	375722347
청진옥	한식>해장국	서울특별시 종로구 종로3길 32	1269794207	375717535
진순대	한식>순대,순댓국	서울특별시 종로구 삼봉로 80-14	1269816596	375720217
병천유황오리 본점	한식>오리요리	서울특별시 종로구 삼봉로 68	1269809267	375721761
온점 을지로점	한식>육류,고기요리	서울특별시 중구 을지로 29	1269810422	375664910
데일리픽스 을지로	음식점>햄버거	서울특별시 중구 남대문로9길 24	1269813054	375670949
멘츠루 시청점	음식점>일식>일본식라면	서울특별시 중구 서소문로11길 2	1269731249	375629944
아리연	한식>한정식	서울특별시 중구 세종대로12길 12	1269768063	375617253
대보정 서울시청역점	한식>육류,고기요리	서울특별시 중구 세종대로9길 41	1269730165	375613584
정백어가 광화문 피맛골본점	한식>생선구이	서울특별시 종로구 종로 19	1269798606	375708344
오레노 야끼 종로점	음식점>일식>일식당	서울특별시 종로구 우정국로 45-27	1269813635	375730606
태양 종각점	중식>중식당	서울특별시 종로구 우정국로 42-2	1269833740	375728418
쌤쌤쌤 광화문점	음식점>양식	서울특별시 종로구 종로3길 17	1269788010	375706323
브라주카그릴	음식점>양식	서울특별시 중구 무교로 19	1269790835	375676200
고려보쌈	한식>족발,보쌈	서울특별시 중구 세종대로20길 23	1269787500	375671549
태진옥	한식>순대,순댓국	서울특별시 중구 무교로 17-25	1269785584	375674370
오복수산참치 광화문점	한식>생선회	서울특별시 중구 무교로 21	1269789531	375679064
탄백	한식>칼국수,만두	서울특별시 중구 정동길 37	1269724678	375659578
무월 서울시청점	음식점>한식	서울특별시 중구 소공로 116	1269789623	375648639
정동1946 서울시청본점	한식>육류,고기요리	서울특별시 중구 서소문로11길 19	1269728074	375633823
분지로 한국본점	음식점>일식>돈가스	서울특별시 중구 남대문로 81	1269816120	375646957
일미식당	한식>백반,가정식	서울특별시 종로구 삼일대로 428 낙원악기상가 지하1층 148호	1269876939	375728300
돈맛꿀	한식>국밥	서울특별시 종로구 수표로22길 2 지상 1층	1269895649	375710740
선어도 청계천삼일빌딩점	한식>생선회	서울특별시 종로구 청계천로 85 지하1층	1269871596	375686402
종로반상회	음식점>한식	서울특별시 종로구 우정국로2길 8	1269834885	375694910
다담정식	음식점>한식	서울특별시 종로구 청계천로 35 관정빌딩 지하1층	1269813961	375694054
엄용백 돼지국밥 종각점	한식>국밥	서울특별시 종로구 인사동3길 20	1269858222	375718777
북촌무궁화	음식점>한식	서울특별시 종로구 수표로 126	1269889328	375723618
금촌국밥	음식점>한식	서울특별시 종로구 인사동5길 20 1층	1269851476	375726006
육결 종로본점	음식점>한식	서울특별시 종로구 삼일대로15길 22	1269862797	375688942
한양중식 종로점	중식>중식당	서울특별시 종로구 종로 51 종로타워 지하 2층	1269836975	375706386
차이들 안녕인사동점	중식>중식당	서울특별시 종로구 인사동길 49 3층	1269835556	375744663
초류향	중식>중식당	서울특별시 중구 다동길 24-10	1269804186	375674951
안래홍	중식>중식당	서울특별시 종로구 종로7길 43	1269826639	375717166
덕후선생 광화문디타워점	중식>중식당	서울특별시 종로구 종로3길 17 D타워 4층	1269789694	375710184
동해도 광화문점	음식점>일식>일식당	서울특별시 중구 무교로 28 시그너스빌딩 지하1층	1269794820	375684296
이치규 광화문점	음식점>일식>일식당	서울특별시 종로구 종로 19 르메이에르종로타운 지하1층 B123호	1269798606	375708344
오레노 야끼 종로점	음식점>일식>일식당	서울특별시 종로구 우정국로 45-27 1층	1269813635	375730606
일품 광화문점	음식점>일식>일식당	서울특별시 종로구 종로 19 지하2층 223호	1269798606	375708344
익선취향	음식점>양식	서울특별시 종로구 수표로28길 17-32 1층	1269895934	375735970
노우즈종로 풍경점	음식점>양식	서울특별시 종로구 우정국로2길 8 3층	1269834746	375694491
오늘그대와 익선	이탈리아음식>스파게티,파스타전문	서울특별시 종로구 수표로28길 21-11 1층	1269897142	375733855
현선이네 청계즉석점	분식>떡볶이	서울특별시 중구 남대문로 112 1층	1269830312	375671291
남도분식 익선점	음식점>분식	서울특별시 종로구 수표로28길 33	1269901014	375731697
라밥 종각점	분식>종합분식	서울특별시 종로구 종로 69 1층 108호	1269852668	375704145
개성만두 궁	분식>만두	서울특별시 종로구 인사동10길 11-3	1269853889	375742917
식물원김밥 광화문점	분식>김밥	서울특별시 종로구 종로 19 1층 123-1호	1269798606	375708344
대련집	한식>칼국수,만두	서울특별시 종로구 종로16길 37	1269889029	375683895
종가만두	한식>칼국수,만두	서울특별시 종로구 수표로 88 1층	1269896787	375689062
손정보쌈 종로점	한식>족발,보쌈	서울특별시 종로구 삼일대로15길 24 1층	1269861610	375688950
삼봉도담	한식>칼국수,만두	서울특별시 종로구 우정국로 45-5 1층	1269825289	375729806
타마린드 디타워점	음식점>베트남음식	서울특별시 종로구 종로3길 17 광화문 D타워 5층	1269789694	375710184
깐깐 스타필드애비뉴 그랑서울점	음식점>베트남음식	서울특별시 종로구 종로 33 지하1층	1269814392	375709600
반쿤콴	음식점>태국음식	서울특별시 종로구 종로10길 20 3층	1269843204	375691837
호앙비엣 종각역점	음식점>베트남음식	서울특별시 종로구 우정국로 43 1층	1269828093	375728773
포브라더스 종로점	음식점>베트남음식	서울특별시 종로구 종로 51 종로타워 지하2층 210호	1269836223	375707628
파작 청계천	양식>샌드위치	서울특별시 종로구 청계천로 57 1층	1269840599	375689410
신선식탁 광화문G타워점	도시락,컵밥>다이어트,샐러드	서울특별시 종로구 삼봉로 71 1층	1269810076	375727137
